Horodatage;Machine;Taux de production (u/min);Température (°C);Pression (bar);Défauts détectés;Énergie Consommée (kWh)
2024-07-13 07:05;Carottage;101;6.5;1.0;Déformation (1%);2.34
2024-07-13 07:10;Remplissage;115;5.7;1.0;Mauvais alignement (0.8%);1.89
2024-07-13 07:15;Remplissage;142;6.6;1.0;Rayures (1%);1.49
2024-07-13 07:20;Soufflage;146;177.5;6.7;Déformation (1%);2.38
2024-07-13 07:25;Étiquetage;139;6.3;1.0;Rayures (1%);2.25
2024-07-13 07:30;Soufflage;115;158.6;5.4;Aucun;2.44
2024-07-13 07:35;Remplissage;116;5.9;1.0;Mauvais alignement (0.8%);1.88
2024-07-13 07:40;Remplissage;138;5.2;1.0;Déformation (1%);1.17
2024-07-13 07:45;Étiquetage;112;5.8;1.0;Aucun;1.13
2024-07-13 07:50;Remplissage;112;6.9;1.0;Bulles d'air (2%);1.33
2024-07-13 07:55;Soufflage;122;183.1;8.3;Bulles d'air (2%);1.07
2024-07-13 08:00;Étiquetage;135;4.7;1.0;Fuites (1.5%);1.23
2024-07-13 08:05;Remplissage;101;6.9;1.0;Fuites (1.5%);1.77
2024-07-13 08:10;Étiquetage;126;6.0;1.0;Aucun;1.39
2024-07-13 08:15;Remplissage;122;5.7;1.0;Mauvais alignement (0.8%);1.41
2024-07-13 08:20;Carottage;118;5.3;1.0;Aucun;1.47
2024-07-13 08:25;Étiquetage;135;6.5;1.0;Déformation (1%);2.77
2024-07-13 08:30;Remplissage;141;6.4;1.0;Bulles d'air (2%);1.23
2024-07-13 08:35;Remplissage;146;5.9;1.0;Déformation (1%);2.92
2024-07-13 08:40;Étiquetage;131;6.6;1.0;Déformation (1%);1.98
2024-07-13 08:45;Remplissage;132;6.7;1.0;Rayures (1%);1.66
2024-07-13 08:50;Carottage;106;6.0;1.0;Aucun;1.0
2024-07-13 08:55;Étiquetage;111;4.9;1.0;Rayures (1%);1.48
2024-07-13 09:00;Carottage;142;6.3;1.0;Aucun;2.71
2024-07-13 09:05;Soufflage;110;183.0;6.6;Mauvais alignement (0.8%);2.68
2024-07-13 09:10;Carottage;124;6.6;1.0;Déformation (1%);1.34
2024-07-13 09:15;Remplissage;125;6.3;1.0;Déformation (1%);1.5
2024-07-13 09:20;Soufflage;135;183.8;7.9;Bulles d'air (2%);1.07
2024-07-13 09:25;Soufflage;106;130.2;8.4;Mauvais alignement (0.8%);1.5
2024-07-13 09:30;Remplissage;114;5.1;1.0;Mauvais alignement (0.8%);1.21
2024-07-13 09:35;Remplissage;149;6.1;1.0;Fuites (1.5%);1.64
2024-07-13 09:40;Soufflage;121;175.7;6.8;Déformation (1%);2.72
2024-07-13 09:45;Étiquetage;101;6.4;1.0;Mauvais alignement (0.8%);2.83
2024-07-13 09:50;Carottage;105;6.5;1.0;Mauvais alignement (0.8%);2.47
2024-07-13 09:55;Étiquetage;137;7.2;1.0;Fuites (1.5%);1.37
2024-07-13 10:00;Soufflage;109;182.1;5.3;Rayures (1%);2.68
2024-07-13 10:05;Étiquetage;146;6.2;1.0;Bulles d'air (2%);2.97
2024-07-13 10:10;Carottage;150;4.9;1.0;Bulles d'air (2%);2.01
2024-07-13 10:15;Remplissage;143;4.7;1.0;Fuites (1.5%);1.99
2024-07-13 10:20;Soufflage;128;129.4;5.3;Rayures (1%);1.37
2024-07-13 10:25;Remplissage;121;6.2;1.0;Bulles d'air (2%);1.85
2024-07-13 10:30;Soufflage;116;148.1;5.9;Fuites (1.5%);2.81
2024-07-13 10:35;Étiquetage;134;6.9;1.0;Aucun;1.5
2024-07-13 10:40;Soufflage;110;194.5;5.2;Aucun;2.31
2024-07-13 10:45;Étiquetage;105;5.1;1.0;Aucun;1.33
2024-07-13 10:50;Carottage;147;5.4;1.0;Rayures (1%);2.89
2024-07-13 10:55;Soufflage;140;184.6;4.5;Mauvais alignement (0.8%);1.06
2024-07-13 11:00;Étiquetage;112;6.4;1.0;Bulles d'air (2%);1.64
2024-07-13 11:05;Étiquetage;119;5.6;1.0;Rayures (1%);2.46
2024-07-13 11:10;Carottage;103;7.1;1.0;Déformation (1%);1.93
2024-07-13 11:15;Soufflage;121;107.8;7.8;Déformation (1%);1.52
2024-07-13 11:20;Étiquetage;118;5.1;1.0;Aucun;2.55
2024-07-13 11:25;Carottage;124;7.1;1.0;Déformation (1%);2.94
2024-07-13 11:30;Remplissage;144;4.5;1.0;Rayures (1%);1.53
2024-07-13 11:35;Étiquetage;129;7.0;1.0;Aucun;2.92
2024-07-13 11:40;Remplissage;130;7.3;1.0;Fuites (1.5%);1.7
2024-07-13 11:45;Carottage;119;4.6;1.0;Fuites (1.5%);2.13
2024-07-13 11:50;Remplissage;134;4.9;1.0;Bulles d'air (2%);2.39
2024-07-13 11:55;Étiquetage;120;6.4;1.0;Rayures (1%);2.08
2024-07-13 12:00;Étiquetage;100;5.0;1.0;Bulles d'air (2%);1.56
2024-07-13 12:05;Carottage;116;6.7;1.0;Rayures (1%);1.91
2024-07-13 12:10;Carottage;106;6.0;1.0;Bulles d'air (2%);2.68
2024-07-13 12:15;Étiquetage;118;6.4;1.0;Rayures (1%);1.22
2024-07-13 12:20;Étiquetage;132;5.2;1.0;Fuites (1.5%);1.55
2024-07-13 12:25;Carottage;150;5.0;1.0;Fuites (1.5%);2.6
2024-07-13 12:30;Carottage;149;7.1;1.0;Rayures (1%);1.91
2024-07-13 12:35;Remplissage;109;7.3;1.0;Aucun;2.84
2024-07-13 12:40;Carottage;141;7.3;1.0;Fuites (1.5%);1.17
2024-07-13 12:45;Étiquetage;103;4.9;1.0;Aucun;1.67
2024-07-13 12:50;Étiquetage;124;4.7;1.0;Rayures (1%);2.79
2024-07-13 12:55;Remplissage;110;7.2;1.0;Rayures (1%);1.64
2024-07-13 13:00;Remplissage;127;7.1;1.0;Fuites (1.5%);1.43
2024-07-13 13:05;Soufflage;110;101.4;6.3;Rayures (1%);2.3
2024-07-13 13:10;Carottage;143;5.5;1.0;Mauvais alignement (0.8%);3.0
2024-07-13 13:15;Étiquetage;109;7.2;1.0;Bulles d'air (2%);1.96
2024-07-13 13:20;Soufflage;150;188.3;5.5;Déformation (1%);2.17
2024-07-13 13:25;Remplissage;130;5.1;1.0;Rayures (1%);2.63
2024-07-13 13:30;Soufflage;138;172.0;5.7;Aucun;1.62
2024-07-13 13:35;Soufflage;110;153.1;7.3;Mauvais alignement (0.8%);2.62
2024-07-13 13:40;Soufflage;150;189.2;4.5;Bulles d'air (2%);2.19
2024-07-13 13:45;Étiquetage;146;7.0;1.0;Bulles d'air (2%);2.46
2024-07-13 13:50;Soufflage;105;179.3;8.3;Fuites (1.5%);1.94
2024-07-13 13:55;Soufflage;111;114.9;8.4;Mauvais alignement (0.8%);1.14
2024-07-13 14:00;Remplissage;116;5.2;1.0;Aucun;2.08
2024-07-13 14:05;Étiquetage;135;4.6;1.0;Déformation (1%);2.28
2024-07-13 14:10;Étiquetage;134;6.1;1.0;Rayures (1%);1.11
2024-07-13 14:15;Remplissage;117;6.6;1.0;Déformation (1%);2.0
2024-07-13 14:20;Soufflage;110;170.9;4.9;Rayures (1%);1.16
2024-07-13 14:25;Soufflage;106;114.1;6.0;Mauvais alignement (0.8%);1.32
2024-07-13 14:30;Soufflage;143;173.3;6.5;Bulles d'air (2%);2.95
2024-07-13 14:35;Soufflage;141;168.6;8.0;Mauvais alignement (0.8%);2.22
2024-07-13 14:40;Carottage;137;6.3;1.0;Déformation (1%);1.94
2024-07-13 14:45;Carottage;109;7.0;1.0;Mauvais alignement (0.8%);2.2
2024-07-13 14:50;Soufflage;103;105.2;7.7;Déformation (1%);1.56
2024-07-13 14:55;Étiquetage;134;4.6;1.0;Déformation (1%);2.77
2024-07-13 15:00;Carottage;135;7.3;1.0;Aucun;1.13
2024-07-13 15:05;Étiquetage;138;5.7;1.0;Fuites (1.5%);2.39
2024-07-13 15:10;Remplissage;118;6.6;1.0;Aucun;1.48
2024-07-13 15:15;Carottage;132;4.5;1.0;Aucun;1.27
2024-07-13 15:20;Étiquetage;133;6.1;1.0;Fuites (1.5%);2.78
2024-07-13 15:25;Étiquetage;117;6.3;1.0;Bulles d'air (2%);2.79
2024-07-13 15:30;Soufflage;147;148.5;6.9;Mauvais alignement (0.8%);2.37
2024-07-13 15:35;Remplissage;150;6.4;1.0;Bulles d'air (2%);2.93
2024-07-13 15:40;Remplissage;142;4.9;1.0;Rayures (1%);1.67
2024-07-13 15:45;Soufflage;115;192.6;6.8;Déformation (1%);1.71
2024-07-13 15:50;Étiquetage;114;7.1;1.0;Bulles d'air (2%);1.18
2024-07-13 15:55;Remplissage;114;7.1;1.0;Rayures (1%);1.41
2024-07-13 16:00;Soufflage;117;161.1;8.1;Rayures (1%);1.27
2024-07-13 16:05;Étiquetage;128;4.6;1.0;Fuites (1.5%);2.16
2024-07-13 16:10;Carottage;118;6.2;1.0;Fuites (1.5%);2.28
2024-07-13 16:15;Remplissage;145;5.0;1.0;Bulles d'air (2%);1.55
2024-07-13 16:20;Remplissage;141;5.0;1.0;Fuites (1.5%);1.24
2024-07-13 16:25;Soufflage;101;111.4;7.9;Bulles d'air (2%);1.08
2024-07-13 16:30;Étiquetage;124;6.6;1.0;Déformation (1%);2.41
2024-07-13 16:35;Étiquetage;118;6.0;1.0;Rayures (1%);1.9
2024-07-13 16:40;Soufflage;147;142.1;5.3;Rayures (1%);1.92
2024-07-13 16:45;Soufflage;100;136.8;5.0;Bulles d'air (2%);2.77
2024-07-13 16:50;Étiquetage;112;7.5;1.0;Mauvais alignement (0.8%);2.93
2024-07-13 16:55;Carottage;123;7.2;1.0;Rayures (1%);2.95
2024-07-13 17:00;Remplissage;122;5.2;1.0;Bulles d'air (2%);2.98
2024-07-13 17:05;Étiquetage;123;6.0;1.0;Rayures (1%);1.23
2024-07-13 17:10;Étiquetage;142;7.2;1.0;Déformation (1%);2.57
2024-07-13 17:15;Remplissage;136;4.9;1.0;Fuites (1.5%);1.12
2024-07-13 17:20;Soufflage;134;124.7;7.2;Aucun;2.0
2024-07-13 17:25;Soufflage;134;197.4;5.5;Fuites (1.5%);1.72
2024-07-13 17:30;Soufflage;141;113.2;5.7;Déformation (1%);1.62
2024-07-13 17:35;Étiquetage;100;5.3;1.0;Fuites (1.5%);1.46
2024-07-13 17:40;Soufflage;144;106.4;7.0;Mauvais alignement (0.8%);1.07
2024-07-13 17:45;Carottage;141;5.0;1.0;Bulles d'air (2%);2.88
2024-07-13 17:50;Carottage;137;5.7;1.0;Déformation (1%);2.89
2024-07-13 17:55;Soufflage;112;178.9;7.9;Rayures (1%);2.16
2024-07-13 18:00;Soufflage;101;197.8;7.9;Fuites (1.5%);1.18
2024-07-13 18:05;Carottage;134;5.4;1.0;Rayures (1%);2.97
2024-07-13 18:10;Soufflage;133;157.1;8.2;Fuites (1.5%);2.39
2024-07-13 18:15;Remplissage;116;6.6;1.0;Aucun;1.37
2024-07-13 18:20;Carottage;149;5.6;1.0;Mauvais alignement (0.8%);1.52
2024-07-13 18:25;Soufflage;149;177.2;8.4;Fuites (1.5%);1.39
2024-07-13 18:30;Étiquetage;110;4.6;1.0;Déformation (1%);1.4
2024-07-13 18:35;Carottage;136;6.1;1.0;Aucun;2.35
2024-07-13 18:40;Étiquetage;144;7.1;1.0;Aucun;1.23
2024-07-13 18:45;Remplissage;139;6.6;1.0;Mauvais alignement (0.8%);1.86
2024-07-13 18:50;Carottage;120;6.7;1.0;Mauvais alignement (0.8%);1.47
2024-07-13 18:55;Étiquetage;120;5.8;1.0;Aucun;2.34
2024-07-13 19:00;Étiquetage;150;6.1;1.0;Aucun;2.87
2024-07-13 19:05;Étiquetage;103;5.7;1.0;Aucun;1.63
2024-07-13 19:10;Étiquetage;100;6.4;1.0;Aucun;1.84
2024-07-13 19:15;Soufflage;148;183.9;7.1;Déformation (1%);1.34
2024-07-13 19:20;Remplissage;143;6.6;1.0;Rayures (1%);1.74
2024-07-13 19:25;Carottage;107;7.5;1.0;Rayures (1%);2.77
2024-07-13 19:30;Soufflage;142;156.2;8.4;Bulles d'air (2%);1.27
2024-07-13 19:35;Soufflage;115;156.7;7.9;Mauvais alignement (0.8%);1.02
2024-07-13 19:40;Remplissage;140;7.5;1.0;Fuites (1.5%);1.9
2024-07-13 19:45;Étiquetage;111;7.2;1.0;Rayures (1%);2.49
2024-07-13 19:50;Étiquetage;131;6.0;1.0;Déformation (1%);1.24
2024-07-13 19:55;Remplissage;109;6.9;1.0;Déformation (1%);1.79
2024-07-13 20:00;Étiquetage;101;6.8;1.0;Aucun;2.34
2024-07-13 20:05;Carottage;140;7.5;1.0;Déformation (1%);2.33
2024-07-13 20:10;Remplissage;117;6.2;1.0;Fuites (1.5%);2.09
2024-07-13 20:15;Remplissage;108;4.7;1.0;Mauvais alignement (0.8%);2.49
2024-07-13 20:20;Étiquetage;117;6.9;1.0;Fuites (1.5%);1.56
2024-07-13 20:25;Soufflage;121;101.7;5.4;Déformation (1%);2.51
2024-07-13 20:30;Remplissage;120;6.0;1.0;Bulles d'air (2%);2.74
2024-07-13 20:35;Étiquetage;108;6.0;1.0;Déformation (1%);2.94
2024-07-13 20:40;Étiquetage;129;4.9;1.0;Déformation (1%);1.57
2024-07-13 20:45;Étiquetage;109;4.8;1.0;Bulles d'air (2%);2.22
2024-07-13 20:50;Étiquetage;104;6.2;1.0;Déformation (1%);1.4
2024-07-13 20:55;Remplissage;111;5.9;1.0;Rayures (1%);1.51
2024-07-13 21:00;Étiquetage;148;7.3;1.0;Bulles d'air (2%);2.57
2024-07-13 21:05;Remplissage;136;5.0;1.0;Mauvais alignement (0.8%);2.38
2024-07-13 21:10;Étiquetage;141;5.0;1.0;Déformation (1%);2.26
2024-07-13 21:15;Étiquetage;126;7.5;1.0;Mauvais alignement (0.8%);1.65
2024-07-13 21:20;Remplissage;147;6.0;1.0;Bulles d'air (2%);1.68
2024-07-13 21:25;Remplissage;144;5.8;1.0;Aucun;1.0
2024-07-13 21:30;Soufflage;118;134.6;5.2;Rayures (1%);1.68
2024-07-13 21:35;Carottage;104;6.4;1.0;Rayures (1%);2.64
2024-07-13 21:40;Remplissage;137;5.4;1.0;Aucun;1.08
2024-07-13 21:45;Remplissage;120;6.2;1.0;Aucun;1.42
2024-07-13 21:50;Étiquetage;118;5.0;1.0;Déformation (1%);2.6
2024-07-13 21:55;Soufflage;105;141.1;7.6;Rayures (1%);1.62
2024-07-13 22:00;Remplissage;103;7.0;1.0;Rayures (1%);1.65
2024-07-13 22:05;Soufflage;120;131.1;7.9;Rayures (1%);2.67
2024-07-13 22:10;Carottage;141;5.5;1.0;Déformation (1%);2.66
2024-07-13 22:15;Remplissage;117;7.4;1.0;Aucun;1.98
2024-07-13 22:20;Soufflage;109;178.8;6.5;Fuites (1.5%);2.26
2024-07-13 22:25;Étiquetage;103;6.9;1.0;Aucun;2.96
2024-07-13 22:30;Carottage;145;6.2;1.0;Bulles d'air (2%);1.8
2024-07-13 22:35;Soufflage;117;168.3;7.9;Mauvais alignement (0.8%);2.48
2024-07-13 22:40;Soufflage;103;129.1;4.5;Bulles d'air (2%);1.07
2024-07-13 22:45;Soufflage;115;107.4;5.8;Rayures (1%);2.03
2024-07-13 22:50;Carottage;135;5.9;1.0;Déformation (1%);2.49
2024-07-13 22:55;Soufflage;143;168.3;5.4;Déformation (1%);1.78
2024-07-13 23:00;Remplissage;130;5.4;1.0;Fuites (1.5%);1.69
2024-07-13 23:05;Carottage;130;5.1;1.0;Bulles d'air (2%);2.89
2024-07-13 23:10;Remplissage;129;5.9;1.0;Fuites (1.5%);2.9
2024-07-13 23:15;Remplissage;138;5.2;1.0;Fuites (1.5%);2.19
2024-07-13 23:20;Remplissage;136;6.5;1.0;Bulles d'air (2%);1.35
2024-07-13 23:25;Étiquetage;145;6.4;1.0;Aucun;2.56
2024-07-13 23:30;Carottage;134;6.2;1.0;Déformation (1%);1.31
2024-07-13 23:35;Carottage;116;6.1;1.0;Aucun;1.01
2024-07-13 23:40;Étiquetage;129;7.3;1.0;Mauvais alignement (0.8%);2.88
2024-07-13 23:45;Remplissage;110;6.7;1.0;Aucun;1.81
2024-07-13 23:50;Remplissage;120;6.6;1.0;Rayures (1%);2.11
2024-07-13 23:55;Étiquetage;115;6.1;1.0;Bulles d'air (2%);2.45
2024-07-14 00:00;Étiquetage;120;6.6;1.0;Mauvais alignement (0.8%);1.55
2024-07-14 00:05;Remplissage;132;5.3;1.0;Aucun;1.04
2024-07-14 00:10;Soufflage;140;187.4;5.6;Fuites (1.5%);1.5
2024-07-14 00:15;Étiquetage;133;4.7;1.0;Rayures (1%);1.5
2024-07-14 00:20;Carottage;130;5.0;1.0;Bulles d'air (2%);2.51
2024-07-14 00:25;Carottage;149;5.3;1.0;Fuites (1.5%);1.5
2024-07-14 00:30;Soufflage;145;186.4;5.9;Bulles d'air (2%);2.5
2024-07-14 00:35;Carottage;131;4.5;1.0;Aucun;1.05
2024-07-14 00:40;Carottage;143;6.3;1.0;Aucun;2.6
2024-07-14 00:45;Remplissage;148;5.7;1.0;Aucun;2.5
2024-07-14 00:50;Remplissage;103;6.0;1.0;Bulles d'air (2%);2.55
2024-07-14 00:55;Étiquetage;124;7.4;1.0;Aucun;2.47
2024-07-14 01:00;Étiquetage;130;7.4;1.0;Fuites (1.5%);1.11
2024-07-14 01:05;Soufflage;101;104.8;7.1;Mauvais alignement (0.8%);1.42
2024-07-14 01:10;Remplissage;114;6.2;1.0;Fuites (1.5%);2.51
2024-07-14 01:15;Étiquetage;139;7.0;1.0;Aucun;1.82
2024-07-14 01:20;Carottage;128;5.3;1.0;Aucun;2.51
2024-07-14 01:25;Soufflage;135;122.4;4.6;Rayures (1%);2.53
2024-07-14 01:30;Soufflage;135;192.0;5.2;Rayures (1%);2.2
2024-07-14 01:35;Étiquetage;118;4.7;1.0;Rayures (1%);1.21
2024-07-14 01:40;Remplissage;142;5.4;1.0;Déformation (1%);1.05
2024-07-14 01:45;Remplissage;148;6.8;1.0;Bulles d'air (2%);1.75
2024-07-14 01:50;Remplissage;115;6.8;1.0;Rayures (1%);2.68
2024-07-14 01:55;Étiquetage;145;5.5;1.0;Bulles d'air (2%);1.64
2024-07-14 02:00;Soufflage;136;160.0;6.3;Rayures (1%);1.66
2024-07-14 02:05;Carottage;138;6.2;1.0;Bulles d'air (2%);1.24
2024-07-14 02:10;Remplissage;137;6.7;1.0;Mauvais alignement (0.8%);1.57
2024-07-14 02:15;Remplissage;117;5.3;1.0;Aucun;2.58
2024-07-14 02:20;Étiquetage;149;4.9;1.0;Aucun;2.65
2024-07-14 02:25;Remplissage;136;4.8;1.0;Rayures (1%);1.64
2024-07-14 02:30;Étiquetage;141;6.9;1.0;Mauvais alignement (0.8%);1.46
2024-07-14 02:35;Carottage;106;6.9;1.0;Aucun;2.04
2024-07-14 02:40;Soufflage;103;142.7;5.6;Fuites (1.5%);2.23
2024-07-14 02:45;Remplissage;120;7.2;1.0;Aucun;2.11
2024-07-14 02:50;Carottage;125;7.2;1.0;Aucun;2.0
2024-07-14 02:55;Remplissage;140;5.2;1.0;Fuites (1.5%);1.72
2024-07-14 03:00;Carottage;131;6.6;1.0;Bulles d'air (2%);1.92
2024-07-14 03:05;Carottage;137;6.3;1.0;Aucun;1.76
2024-07-14 03:10;Étiquetage;115;5.7;1.0;Mauvais alignement (0.8%);1.62
2024-07-14 03:15;Remplissage;100;5.0;1.0;Bulles d'air (2%);2.73
2024-07-14 03:20;Soufflage;114;103.9;7.2;Déformation (1%);1.77
2024-07-14 03:25;Soufflage;150;185.4;6.7;Rayures (1%);2.76
2024-07-14 03:30;Étiquetage;138;6.6;1.0;Fuites (1.5%);1.76
2024-07-14 03:35;Étiquetage;102;5.8;1.0;Mauvais alignement (0.8%);1.43
2024-07-14 03:40;Remplissage;123;7.5;1.0;Déformation (1%);2.24
2024-07-14 03:45;Carottage;112;7.0;1.0;Bulles d'air (2%);2.57
2024-07-14 03:50;Remplissage;144;6.8;1.0;Rayures (1%);2.4
2024-07-14 03:55;Étiquetage;135;4.6;1.0;Bulles d'air (2%);2.23
2024-07-14 04:00;Carottage;148;5.9;1.0;Bulles d'air (2%);1.88
2024-07-14 04:05;Étiquetage;105;5.3;1.0;Bulles d'air (2%);1.56
2024-07-14 04:10;Carottage;100;7.3;1.0;Mauvais alignement (0.8%);1.68
2024-07-14 04:15;Remplissage;110;5.2;1.0;Fuites (1.5%);1.17
2024-07-14 04:20;Carottage;126;7.1;1.0;Fuites (1.5%);1.43
2024-07-14 04:25;Soufflage;135;118.9;7.7;Fuites (1.5%);1.13
2024-07-14 04:30;Étiquetage;141;5.4;1.0;Rayures (1%);1.34
2024-07-14 04:35;Carottage;144;6.9;1.0;Bulles d'air (2%);2.24
2024-07-14 04:40;Remplissage;106;6.5;1.0;Déformation (1%);1.65
2024-07-14 04:45;Carottage;123;7.1;1.0;Déformation (1%);2.11
2024-07-14 04:50;Carottage;113;5.9;1.0;Rayures (1%);2.52
2024-07-14 04:55;Étiquetage;123;6.5;1.0;Rayures (1%);1.38
2024-07-14 05:00;Soufflage;118;182.5;7.9;Déformation (1%);2.52
2024-07-14 05:05;Étiquetage;150;4.7;1.0;Déformation (1%);1.98
2024-07-14 05:10;Carottage;150;5.4;1.0;Aucun;2.39
2024-07-14 05:15;Étiquetage;138;6.6;1.0;Bulles d'air (2%);1.69
2024-07-14 05:20;Remplissage;115;6.4;1.0;Déformation (1%);2.48
2024-07-14 05:25;Soufflage;149;145.0;6.3;Rayures (1%);1.49
2024-07-14 05:30;Remplissage;101;6.8;1.0;Mauvais alignement (0.8%);1.02
2024-07-14 05:35;Étiquetage;121;5.6;1.0;Aucun;1.02
2024-07-14 05:40;Carottage;127;5.5;1.0;Mauvais alignement (0.8%);1.45
2024-07-14 05:45;Remplissage;141;7.4;1.0;Fuites (1.5%);1.13
2024-07-14 05:50;Carottage;138;5.8;1.0;Aucun;2.68
2024-07-14 05:55;Carottage;138;5.4;1.0;Mauvais alignement (0.8%);1.25
2024-07-14 06:00;Carottage;131;4.9;1.0;Mauvais alignement (0.8%);2.25
2024-07-14 06:05;Étiquetage;117;6.9;1.0;Déformation (1%);2.64
2024-07-14 06:10;Étiquetage;140;6.7;1.0;Bulles d'air (2%);1.53
2024-07-14 06:15;Remplissage;109;7.4;1.0;Aucun;1.72
2024-07-14 06:20;Soufflage;113;139.0;6.6;Rayures (1%);1.09
2024-07-14 06:25;Étiquetage;103;4.8;1.0;Bulles d'air (2%);2.17
2024-07-14 06:30;Étiquetage;115;5.9;1.0;Fuites (1.5%);1.21
2024-07-14 06:35;Remplissage;104;6.7;1.0;Mauvais alignement (0.8%);1.63
2024-07-14 06:40;Étiquetage;112;6.8;1.0;Aucun;1.0
2024-07-14 06:45;Remplissage;135;5.2;1.0;Mauvais alignement (0.8%);2.86
2024-07-14 06:50;Soufflage;147;169.4;5.8;Mauvais alignement (0.8%);1.04
2024-07-14 06:55;Carottage;137;5.2;1.0;Mauvais alignement (0.8%);2.5
2024-07-14 07:00;Carottage;137;4.5;1.0;Aucun;2.9
2024-07-14 07:05;Soufflage;146;119.6;5.4;Mauvais alignement (0.8%);2.62
2024-07-14 07:10;Remplissage;109;6.0;1.0;Rayures (1%);2.81
2024-07-14 07:15;Étiquetage;103;6.5;1.0;Bulles d'air (2%);2.5
2024-07-14 07:20;Remplissage;102;5.8;1.0;Bulles d'air (2%);1.23
2024-07-14 07:25;Soufflage;115;108.2;8.3;Rayures (1%);2.69
2024-07-14 07:30;Carottage;127;5.0;1.0;Mauvais alignement (0.8%);1.81
2024-07-14 07:35;Étiquetage;135;7.4;1.0;Fuites (1.5%);2.84
2024-07-14 07:40;Soufflage;113;141.3;5.8;Fuites (1.5%);2.89
2024-07-14 07:45;Étiquetage;124;6.4;1.0;Rayures (1%);1.19
2024-07-14 07:50;Étiquetage;105;5.1;1.0;Bulles d'air (2%);2.91
2024-07-14 07:55;Soufflage;137;190.8;4.9;Aucun;2.01
2024-07-14 08:00;Étiquetage;101;6.4;1.0;Aucun;1.33
2024-07-14 08:05;Remplissage;150;4.5;1.0;Mauvais alignement (0.8%);1.37
2024-07-14 08:10;Carottage;115;5.2;1.0;Déformation (1%);2.31
2024-07-14 08:15;Soufflage;134;137.5;6.4;Bulles d'air (2%);1.25
2024-07-14 08:20;Carottage;106;7.0;1.0;Mauvais alignement (0.8%);1.61
2024-07-14 08:25;Soufflage;102;159.8;6.5;Déformation (1%);1.59
2024-07-14 08:30;Étiquetage;137;5.2;1.0;Aucun;1.23
2024-07-14 08:35;Remplissage;124;7.3;1.0;Fuites (1.5%);2.92
2024-07-14 08:40;Soufflage;126;120.5;8.2;Fuites (1.5%);2.0
2024-07-14 08:45;Étiquetage;121;6.4;1.0;Rayures (1%);2.09
2024-07-14 08:50;Étiquetage;113;6.6;1.0;Déformation (1%);1.33
2024-07-14 08:55;Remplissage;126;5.9;1.0;Mauvais alignement (0.8%);2.16
2024-07-14 09:00;Carottage;111;6.4;1.0;Bulles d'air (2%);2.85
2024-07-14 09:05;Remplissage;126;7.0;1.0;Mauvais alignement (0.8%);1.49
2024-07-14 09:10;Étiquetage;119;7.2;1.0;Bulles d'air (2%);1.17
2024-07-14 09:15;Étiquetage;117;5.5;1.0;Déformation (1%);2.0
2024-07-14 09:20;Remplissage;150;6.7;1.0;Fuites (1.5%);2.68
2024-07-14 09:25;Remplissage;109;7.2;1.0;Bulles d'air (2%);1.38
2024-07-14 09:30;Soufflage;103;162.3;4.8;Bulles d'air (2%);2.8
2024-07-14 09:35;Remplissage;124;6.5;1.0;Déformation (1%);1.84
2024-07-14 09:40;Étiquetage;131;7.0;1.0;Aucun;2.41
2024-07-14 09:45;Soufflage;148;157.8;4.5;Bulles d'air (2%);2.18
2024-07-14 09:50;Carottage;148;5.8;1.0;Aucun;2.22
2024-07-14 09:55;Carottage;150;7.2;1.0;Aucun;2.49
2024-07-14 10:00;Remplissage;147;6.5;1.0;Fuites (1.5%);1.92
2024-07-14 10:05;Carottage;142;7.2;1.0;Fuites (1.5%);2.67
2024-07-14 10:10;Remplissage;122;7.3;1.0;Mauvais alignement (0.8%);1.37
2024-07-14 10:15;Remplissage;149;5.1;1.0;Aucun;1.86
2024-07-14 10:20;Étiquetage;134;4.7;1.0;Fuites (1.5%);2.59
2024-07-14 10:25;Soufflage;130;163.8;7.4;Déformation (1%);1.5
2024-07-14 10:30;Remplissage;127;5.1;1.0;Fuites (1.5%);1.16
2024-07-14 10:35;Carottage;143;4.9;1.0;Mauvais alignement (0.8%);1.38
2024-07-14 10:40;Carottage;146;5.0;1.0;Rayures (1%);1.49
2024-07-14 10:45;Soufflage;142;160.7;5.8;Aucun;1.67
2024-07-14 10:50;Carottage;147;4.7;1.0;Rayures (1%);2.12
2024-07-14 10:55;Remplissage;137;6.4;1.0;Mauvais alignement (0.8%);2.31
2024-07-14 11:00;Soufflage;106;136.2;5.0;Fuites (1.5%);1.87
2024-07-14 11:05;Remplissage;140;7.0;1.0;Aucun;2.13
2024-07-14 11:10;Soufflage;123;144.7;8.3;Aucun;2.41
2024-07-14 11:15;Étiquetage;108;5.7;1.0;Déformation (1%);2.39
2024-07-14 11:20;Étiquetage;112;5.5;1.0;Bulles d'air (2%);2.34
2024-07-14 11:25;Carottage;148;7.3;1.0;Mauvais alignement (0.8%);2.71
2024-07-14 11:30;Remplissage;120;4.7;1.0;Mauvais alignement (0.8%);1.35
2024-07-14 11:35;Étiquetage;128;6.5;1.0;Bulles d'air (2%);2.99
2024-07-14 11:40;Remplissage;101;5.6;1.0;Aucun;2.53
2024-07-14 11:45;Soufflage;124;181.2;4.9;Rayures (1%);2.23
2024-07-14 11:50;Soufflage;119;119.1;7.8;Rayures (1%);2.5
